date,state,industry,employed_thousands
2011Q3,Victoria,Health Care and Social Assistance,338.25653124
2011Q3,Victoria,Manufacturing,287.5652593
2011Q3,Victoria,"Professional, Scientific and Technical Services",236.91117558
2011Q4,New South Wales,Accommodation and Food Services,189.40069791
2011Q4,New South Wales,Construction,292.8890771
2011Q4,New South Wales,Education and Training,252.22608997
2011Q4,New South Wales,Health Care and Social Assistance,436.59015724
2011Q4,New South Wales,Manufacturing,279.85516299
2011Q4,New South Wales,"Professional, Scientific and Technical Services",301.14051188
2011Q4,Queensland,Accommodation and Food Services,124.90139097000001
2011Q4,Queensland,Construction,228.58385648
2011Q4,Queensland,Education and Training,175.98356196
2011Q4,Queensland,Health Care and Social Assistance,282.74983665
2011Q4,Queensland,Manufacturing,176.21255042
2011Q4,Queensland,"Professional, Scientific and Technical Services",145.23493274
2011Q4,Victoria,Accommodation and Food Services,144.05151935
2011Q4,Victoria,Construction,261.00455483
2011Q4,Victoria,Education and Training,216.69198092
2011Q4,Victoria,Health Care and Social Assistance,335.9964649
2011Q4,Victoria,Manufacturing,290.45176763
2011Q4,Victoria,"Professional, Scientific and Technical Services",221.07343035
2012Q1,New South Wales,Accommodation and Food Services,176.92460472
2012Q1,New South Wales,Construction,296.27076722000004
2012Q1,New South Wales,Education and Training,230.76972047
2012Q1,New South Wales,Health Care and Social Assistance,420.9306458
2012Q1,New South Wales,Manufacturing,282.62365025
2012Q1,New South Wales,"Professional, Scientific and Technical Services",311.39254431
2012Q1,Queensland,Accommodation and Food Services,114.84996565
2012Q1,Queensland,Construction,222.64987031
2012Q1,Queensland,Education and Training,175.54044103
2012Q1,Queensland,Health Care and Social Assistance,279.31487415
2012Q1,Queensland,Manufacturing,173.07901335
2012Q1,Queensland,"Professional, Scientific and Technical Services",141.44559615
2012Q1,Victoria,Accommodation and Food Services,147.84098583
2012Q1,Victoria,Construction,236.69851447
2012Q1,Victoria,Education and Training,214.84444492
2012Q1,Victoria,Health Care and Social Assistance,336.42392361000003
2012Q1,Victoria,Manufacturing,304.81077923
2012Q1,Victoria,"Professional, Scientific and Technical Services",241.94721112
2012Q2,New South Wales,Accommodation and Food Services,189.96380981
2012Q2,New South Wales,Construction,302.09787183
2012Q2,New South Wales,Education and Training,271.29869209000003
2012Q2,New South Wales,Health Care and Social Assistance,434.22267418
2012Q2,New South Wales,Manufacturing,266.18979197
2012Q2,New South Wales,"Professional, Scientific and Technical Services",330.2103487
2012Q2,Queensland,Accommodation and Food Services,124.33435736999999
2012Q2,Queensland,Construction,214.87433147000002
2012Q2,Queensland,Education and Training,174.26534265
2012Q2,Queensland,Health Care and Social Assistance,287.9100388
2012Q2,Queensland,Manufacturing,168.56838927
2012Q2,Queensland,"Professional, Scientific and Technical Services",159.31767956000002
2012Q2,Victoria,Accommodation and Food Services,172.94775866
2012Q2,Victoria,Construction,234.64602229
2012Q2,Victoria,Education and Training,237.10819277
2012Q2,Victoria,Health Care and Social Assistance,319.0354079
2012Q2,Victoria,Manufacturing,307.87716374
2012Q2,Victoria,"Professional, Scientific and Technical Services",246.39737320999998
2012Q3,New South Wales,Accommodation and Food Services,197.05367889
2012Q3,New South Wales,Construction,277.5872282
2012Q3,New South Wales,Education and Training,260.51600227
2012Q3,New South Wales,Health Care and Social Assistance,424.46190253
2012Q3,New South Wales,Manufacturing,291.00226887
2012Q3,New South Wales,"Professional, Scientific and Technical Services",310.62192301
2012Q3,Queensland,Accommodation and Food Services,135.70509739
2012Q3,Queensland,Construction,217.76050159
2012Q3,Queensland,Education and Training,181.81106175000002
2012Q3,Queensland,Health Care and Social Assistance,286.70716106
2012Q3,Queensland,Manufacturing,160.43628556000002
2012Q3,Queensland,"Professional, Scientific and Technical Services",156.58726507999998
2012Q3,Victoria,Accommodation and Food Services,156.66835862
2012Q3,Victoria,Construction,218.04855364
2012Q3,Victoria,Education and Training,227.92522414
2012Q3,Victoria,Health Care and Social Assistance,343.85726258
2012Q3,Victoria,Manufacturing,304.30767482
2012Q3,Victoria,"Professional, Scientific and Technical Services",245.629707
2012Q4,New South Wales,Accommodation and Food Services,207.93423337
2012Q4,New South Wales,Construction,277.10467527
2012Q4,New South Wales,Education and Training,261.38004811999997
2012Q4,New South Wales,Health Care and Social Assistance,428.39180087
2012Q4,New South Wales,Manufacturing,310.30701697
2012Q4,New South Wales,"Professional, Scientific and Technical Services",304.38833139999997
2012Q4,Queensland,Accommodation and Food Services,130.17663946
2012Q4,Queensland,Construction,230.80206091
2012Q4,Queensland,Education and Training,183.6522926
2012Q4,Queensland,Health Care and Social Assistance,274.24530895
2012Q4,Queensland,Manufacturing,170.11071816999998
2012Q4,Queensland,"Professional, Scientific and Technical Services",157.86857988
2012Q4,Victoria,Accommodation and Food Services,146.98257272
2012Q4,Victoria,Construction,250.32100124
2012Q4,Victoria,Education and Training,231.28626635
2012Q4,Victoria,Health Care and Social Assistance,344.00255913
2012Q4,Victoria,Manufacturing,279.75921692
2012Q4,Victoria,"Professional, Scientific and Technical Services",248.03116857999999
2013Q1,New South Wales,Accommodation and Food Services,218.81626644
2013Q1,New South Wales,Construction,275.06126314
2013Q1,New South Wales,Education and Training,262.66762831
2013Q1,New South Wales,Health Care and Social Assistance,442.21392486
2013Q1,New South Wales,Manufacturing,297.10146389
2013Q1,New South Wales,"Professional, Scientific and Technical Services",299.44674884
2013Q1,Queensland,Accommodation and Food Services,125.4548282
2013Q1,Queensland,Construction,244.12089082
2013Q1,Queensland,Education and Training,169.48080622
2013Q1,Queensland,Health Care and Social Assistance,286.42123169
2013Q1,Queensland,Manufacturing,156.20730789
2013Q1,Queensland,"Professional, Scientific and Technical Services",156.53432402
2013Q1,Victoria,Accommodation and Food Services,163.60607613000002
2013Q1,Victoria,Construction,251.48209194999998
2013Q1,Victoria,Education and Training,222.55117153999998
2013Q1,Victoria,Health Care and Social Assistance,345.0845435
2013Q1,Victoria,Manufacturing,289.77484047
2013Q1,Victoria,"Professional, Scientific and Technical Services",253.78441316
2013Q2,New South Wales,Accommodation and Food Services,215.88315848
2013Q2,New South Wales,Construction,276.17674161
2013Q2,New South Wales,Education and Training,289.37779061
2013Q2,New South Wales,Health Care and Social Assistance,434.82076721
2013Q2,New South Wales,Manufacturing,284.48738032
2013Q2,New South Wales,"Professional, Scientific and Technical Services",303.25038863
2013Q2,Queensland,Accommodation and Food Services,143.18988947
2013Q2,Queensland,Construction,222.96260694
2013Q2,Queensland,Education and Training,172.07770665
2013Q2,Queensland,Health Care and Social Assistance,272.6872074
2013Q2,Queensland,Manufacturing,155.73789776
2013Q2,Queensland,"Professional, Scientific and Technical Services",176.42366753000002
2013Q2,Victoria,Accommodation and Food Services,158.68905372
2013Q2,Victoria,Construction,237.5296923
2013Q2,Victoria,Education and Training,234.70000734999996
2013Q2,Victoria,Health Care and Social Assistance,357.57496752
2013Q2,Victoria,Manufacturing,287.0318309
2013Q2,Victoria,"Professional, Scientific and Technical Services",244.77273014
2013Q3,New South Wales,Accommodation and Food Services,199.60845849
2013Q3,New South Wales,Construction,287.72786706
2013Q3,New South Wales,Education and Training,278.33869176
2013Q3,New South Wales,Health Care and Social Assistance,457.8152918
2013Q3,New South Wales,Manufacturing,263.20414137
2013Q3,New South Wales,"Professional, Scientific and Technical Services",292.9866605
2013Q3,Queensland,Accommodation and Food Services,125.18024577000001
2013Q3,Queensland,Construction,233.67075136
2013Q3,Queensland,Education and Training,166.46774665
2013Q3,Queensland,Health Care and Social Assistance,265.43131764
2013Q3,Queensland,Manufacturing,174.06986412999998
2013Q3,Queensland,"Professional, Scientific and Technical Services",165.44301142
2013Q3,Victoria,Accommodation and Food Services,164.41009089
2013Q3,Victoria,Construction,248.8812253
2013Q3,Victoria,Education and Training,221.72173880000003
2013Q3,Victoria,Health Care and Social Assistance,353.77070715
2013Q3,Victoria,Manufacturing,283.29907504
2013Q3,Victoria,"Professional, Scientific and Technical Services",272.44148455
2013Q4,New South Wales,Accommodation and Food Services,196.8187542
2013Q4,New South Wales,Construction,273.86985889
2013Q4,New South Wales,Education and Training,282.61752966
2013Q4,New South Wales,Health Care and Social Assistance,449.76370586
2013Q4,New South Wales,Manufacturing,269.09824679
2013Q4,New South Wales,"Professional, Scientific and Technical Services",304.13827795
2013Q4,Queensland,Accommodation and Food Services,122.03383575000001
2013Q4,Queensland,Construction,230.76470392
2013Q4,Queensland,Education and Training,170.37614241999998
2013Q4,Queensland,Health Care and Social Assistance,286.20810217
2013Q4,Queensland,Manufacturing,194.76240718
2013Q4,Queensland,"Professional, Scientific and Technical Services",149.75242539
2013Q4,Victoria,Accommodation and Food Services,156.63425144
2013Q4,Victoria,Construction,243.96958634
2013Q4,Victoria,Education and Training,236.63595497
2013Q4,Victoria,Health Care and Social Assistance,365.80249972
2013Q4,Victoria,Manufacturing,270.92338218
2013Q4,Victoria,"Professional, Scientific and Technical Services",250.0181576
2014Q1,New South Wales,Accommodation and Food Services,190.62287500999997
2014Q1,New South Wales,Construction,303.87240934
2014Q1,New South Wales,Education and Training,284.03563863
2014Q1,New South Wales,Health Care and Social Assistance,469.83993178
2014Q1,New South Wales,Manufacturing,287.10137806
2014Q1,New South Wales,"Professional, Scientific and Technical Services",297.49754061
2014Q1,Queensland,Accommodation and Food Services,116.48690506
2014Q1,Queensland,Construction,231.4311247
2014Q1,Queensland,Education and Training,173.52782072
2014Q1,Queensland,Health Care and Social Assistance,303.14468617
2014Q1,Queensland,Manufacturing,177.20005136
2014Q1,Queensland,"Professional, Scientific and Technical Services",164.21811911999998
2014Q1,Victoria,Accommodation and Food Services,137.47240684000002
2014Q1,Victoria,Construction,251.80461714
2014Q1,Victoria,Education and Training,221.42793272
2014Q1,Victoria,Health Care and Social Assistance,364.32115011999997
2014Q1,Victoria,Manufacturing,280.61290289
2014Q1,Victoria,"Professional, Scientific and Technical Services",245.17249213
2014Q2,New South Wales,Accommodation and Food Services,199.28706007
2014Q2,New South Wales,Construction,323.25272811
2014Q2,New South Wales,Education and Training,278.16924232
2014Q2,New South Wales,Health Care and Social Assistance,424.62733018
2014Q2,New South Wales,Manufacturing,281.3020359
2014Q2,New South Wales,"Professional, Scientific and Technical Services",311.96864938
2014Q2,Queensland,Accommodation and Food Services,137.46242539
2014Q2,Queensland,Construction,221.16014326
2014Q2,Queensland,Education and Training,191.94216011
2014Q2,Queensland,Health Care and Social Assistance,293.27516385999996
2014Q2,Queensland,Manufacturing,164.0337672
2014Q2,Queensland,"Professional, Scientific and Technical Services",175.47868929999998
2014Q2,Victoria,Accommodation and Food Services,158.0310987
2014Q2,Victoria,Construction,239.66302154
2014Q2,Victoria,Education and Training,240.1184237
2014Q2,Victoria,Health Care and Social Assistance,363.7600799
2014Q2,Victoria,Manufacturing,275.54978989
2014Q2,Victoria,"Professional, Scientific and Technical Services",250.38375819
2014Q3,New South Wales,Accommodation and Food Services,202.14588887
2014Q3,New South Wales,Construction,316.85914391
2014Q3,New South Wales,Education and Training,305.19748493000003
2014Q3,New South Wales,Health Care and Social Assistance,439.79870506000003
2014Q3,New South Wales,Manufacturing,269.49411966
2014Q3,New South Wales,"Professional, Scientific and Technical Services",296.30866608
2014Q3,Queensland,Accommodation and Food Services,139.34568815
2014Q3,Queensland,Construction,224.61513732999998
2014Q3,Queensland,Education and Training,179.98689568
2014Q3,Queensland,Health Care and Social Assistance,313.82076638
2014Q3,Queensland,Manufacturing,169.48583708
2014Q3,Queensland,"Professional, Scientific and Technical Services",177.14264167
2014Q3,Victoria,Accommodation and Food Services,162.53640541
2014Q3,Victoria,Construction,232.12056256
2014Q3,Victoria,Education and Training,240.83065718
2014Q3,Victoria,Health Care and Social Assistance,356.31711026000005
2014Q3,Victoria,Manufacturing,289.2739316
2014Q3,Victoria,"Professional, Scientific and Technical Services",246.54442659
2014Q4,New South Wales,Accommodation and Food Services,209.18512583999998
2014Q4,New South Wales,Construction,339.77418930000005
2014Q4,New South Wales,Education and Training,283.95997638
2014Q4,New South Wales,Health Care and Social Assistance,435.73351217
2014Q4,New South Wales,Manufacturing,287.56283887
2014Q4,New South Wales,"Professional, Scientific and Technical Services",316.88763059
2014Q4,Queensland,Accommodation and Food Services,151.32821410999998
2014Q4,Queensland,Construction,217.73431918
2014Q4,Queensland,Education and Training,169.3196022
2014Q4,Queensland,Health Care and Social Assistance,286.01359125
2014Q4,Queensland,Manufacturing,156.49825874
2014Q4,Queensland,"Professional, Scientific and Technical Services",185.00114721
2014Q4,Victoria,Accommodation and Food Services,164.4887614
2014Q4,Victoria,Construction,236.81143022
2014Q4,Victoria,Education and Training,237.76425045000002
2014Q4,Victoria,Health Care and Social Assistance,353.77383219
2014Q4,Victoria,Manufacturing,288.13258276
2014Q4,Victoria,"Professional, Scientific and Technical Services",240.07776377
2015Q1,New South Wales,Accommodation and Food Services,212.04494567
2015Q1,New South Wales,Construction,306.73195792
2015Q1,New South Wales,Education and Training,274.96868589
2015Q1,New South Wales,Health Care and Social Assistance,470.52115447
2015Q1,New South Wales,Manufacturing,279.92467871
2015Q1,New South Wales,"Professional, Scientific and Technical Services",328.34063177999997
2015Q1,Queensland,Accommodation and Food Services,153.86623069
2015Q1,Queensland,Construction,217.68402806
2015Q1,Queensland,Education and Training,182.42472971
2015Q1,Queensland,Health Care and Social Assistance,294.55631976
2015Q1,Queensland,Manufacturing,168.52999357
2015Q1,Queensland,"Professional, Scientific and Technical Services",176.2072272
2015Q1,Victoria,Accommodation and Food Services,175.87413591
2015Q1,Victoria,Construction,248.80025041
2015Q1,Victoria,Education and Training,237.36075914
2015Q1,Victoria,Health Care and Social Assistance,370.61273322
2015Q1,Victoria,Manufacturing,283.55798432
2015Q1,Victoria,"Professional, Scientific and Technical Services",277.18950954999997
2015Q2,New South Wales,Accommodation and Food Services,208.08693756
2015Q2,New South Wales,Construction,319.06292586
2015Q2,New South Wales,Education and Training,285.83343133
2015Q2,New South Wales,Health Care and Social Assistance,495.94934193
2015Q2,New South Wales,Manufacturing,266.29193098
2015Q2,New South Wales,"Professional, Scientific and Technical Services",354.31301048
2015Q2,Queensland,Accommodation and Food Services,153.19592231000001
2015Q2,Queensland,Construction,205.94511115
2015Q2,Queensland,Education and Training,193.44081925999998
2015Q2,Queensland,Health Care and Social Assistance,296.00519446
2015Q2,Queensland,Manufacturing,173.42368871
2015Q2,Queensland,"Professional, Scientific and Technical Services",190.21760731
2015Q2,Victoria,Accommodation and Food Services,175.2727586
2015Q2,Victoria,Construction,251.96608781
2015Q2,Victoria,Education and Training,244.45361964
2015Q2,Victoria,Health Care and Social Assistance,361.65326757
2015Q2,Victoria,Manufacturing,290.01088041
2015Q2,Victoria,"Professional, Scientific and Technical Services",279.54665044
2015Q3,New South Wales,Accommodation and Food Services,205.26984337
2015Q3,New South Wales,Construction,304.57104032
2015Q3,New South Wales,Education and Training,294.29865918999997
2015Q3,New South Wales,Health Care and Social Assistance,486.65068342
2015Q3,New South Wales,Manufacturing,265.4035836
2015Q3,New South Wales,"Professional, Scientific and Technical Services",347.29074843
2015Q3,Queensland,Accommodation and Food Services,131.6157542
2015Q3,Queensland,Construction,191.5049609
2015Q3,Queensland,Education and Training,197.47581019
2015Q3,Queensland,Health Care and Social Assistance,320.69861918
2015Q3,Queensland,Manufacturing,164.18690442
2015Q3,Queensland,"Professional, Scientific and Technical Services",178.57250323
2015Q3,Victoria,Accommodation and Food Services,166.3071327
2015Q3,Victoria,Construction,250.601201
2015Q3,Victoria,Education and Training,257.9730073
2015Q3,Victoria,Health Care and Social Assistance,380.28995983000004
2015Q3,Victoria,Manufacturing,262.19975466
2015Q3,Victoria,"Professional, Scientific and Technical Services",254.36730323
2015Q4,New South Wales,Accommodation and Food Services,211.2739989
2015Q4,New South Wales,Construction,312.72940889
2015Q4,New South Wales,Education and Training,299.44996969
2015Q4,New South Wales,Health Care and Social Assistance,506.13119453999997
2015Q4,New South Wales,Manufacturing,245.64581714
2015Q4,New South Wales,"Professional, Scientific and Technical Services",373.83781383999997
2015Q4,Queensland,Accommodation and Food Services,139.24639267999999
2015Q4,Queensland,Construction,203.59812239000001
