date,state,industry,employed_thousands
Feb-1996,Queensland,Construction,126.5
May-1996,Queensland,Construction,120.5
Aug-1996,Queensland,Construction,126.0
Nov-1996,Queensland,Construction,127.0
Feb-1997,Queensland,Construction,124.0
May-1997,Queensland,Construction,120.2
Aug-1997,Queensland,Construction,116.7
Nov-1997,Queensland,Construction,120.9
Feb-1998,Queensland,Construction,125.7
May-1998,Queensland,Construction,126.0
Aug-1998,Queensland,Construction,126.2
Nov-1998,Queensland,Construction,137.0
Feb-1999,Queensland,Construction,133.7
May-1999,Queensland,Construction,137.0
Aug-1999,Queensland,Construction,135.5
Nov-1999,Queensland,Construction,141.4
Feb-2000,Queensland,Construction,140.2
May-2000,Queensland,Construction,141.0
Aug-2000,Queensland,Construction,140.4
Nov-2000,Queensland,Construction,127.6
Feb-2001,Queensland,Construction,131.4
May-2001,Queensland,Construction,133.6
Aug-2001,Queensland,Construction,138.3
Nov-2001,Queensland,Construction,133.8
Feb-2002,Queensland,Construction,129.9
May-2002,Queensland,Construction,133.3
Aug-2002,Queensland,Construction,140.3
Nov-2002,Queensland,Construction,146.7
Feb-2003,Queensland,Construction,156.8
May-2003,Queensland,Construction,138.9
Aug-2003,Queensland,Construction,158.2
Nov-2003,Queensland,Construction,159.0
Feb-2004,Queensland,Construction,160.2
May-2004,Queensland,Construction,169.9
Aug-2004,Queensland,Construction,167.3
Nov-2004,Queensland,Construction,177.8
Feb-2005,Queensland,Construction,195.6
May-2005,Queensland,Construction,193.9
Aug-2005,Queensland,Construction,199.7
Nov-2005,Queensland,Construction,196.4
Feb-2006,Queensland,Construction,201.4
May-2006,Queensland,Construction,197.8
Aug-2006,Queensland,Construction,210.0
Nov-2006,Queensland,Construction,223.5
Feb-2007,Queensland,Construction,222.5
May-2007,Queensland,Construction,224.4
Aug-2007,Queensland,Construction,220.1
Nov-2007,Queensland,Construction,235.9
Feb-2008,Queensland,Construction,237.8
May-2008,Queensland,Construction,237.1
Aug-2008,Queensland,Construction,247.6
Nov-2008,Queensland,Construction,246.0
Feb-2009,Queensland,Construction,242.8
May-2009,Queensland,Construction,233.3
Aug-2009,Queensland,Construction,224.8
Nov-2009,Queensland,Construction,235.4
Feb-2010,Queensland,Construction,230.4
May-2010,Queensland,Construction,223.0
Aug-2010,Queensland,Construction,220.4
Nov-2010,Queensland,Construction,234.6
Feb-2011,Queensland,Construction,228.6
May-2011,Queensland,Construction,231.3
Aug-2011,Queensland,Construction,223.7
Nov-2011,Queensland,Construction,228.6
Feb-2012,Queensland,Construction,222.6
May-2012,Queensland,Construction,214.9
Aug-2012,Queensland,Construction,217.8
Nov-2012,Queensland,Construction,230.8
Feb-2013,Queensland,Construction,244.1
May-2013,Queensland,Construction,223.0
Aug-2013,Queensland,Construction,233.7
Nov-2013,Queensland,Construction,230.8
Feb-2014,Queensland,Construction,231.4
May-2014,Queensland,Construction,221.2
Aug-2014,Queensland,Construction,224.6
Nov-2014,Queensland,Construction,217.7
Feb-2015,Queensland,Construction,217.7
May-2015,Queensland,Construction,205.9
Aug-2015,Queensland,Construction,191.5
Nov-2015,Queensland,Construction,203.6
Feb-2016,Queensland,Construction,215.3
May-2016,Queensland,Construction,222.8
Aug-2016,Queensland,Construction,213.9
Nov-2016,Queensland,Construction,226.8
Feb-2017,Queensland,Construction,227.3
May-2017,Queensland,Construction,252.2
Aug-2017,Queensland,Construction,244.3
Nov-2017,Queensland,Construction,236.5
Feb-2018,Queensland,Construction,239.9
May-2018,Queensland,Construction,233.8
Aug-2018,Queensland,Construction,235.1
Nov-2018,Queensland,Construction,225.9
Feb-2019,Queensland,Construction,249.7
May-2019,Queensland,Construction,238.6
Aug-2019,Queensland,Construction,249.0
Nov-2019,Queensland,Construction,249.0
Feb-2020,Queensland,Construction,252.4
May-2020,Queensland,Construction,230.8
Aug-2020,Queensland,Construction,223.9
Nov-2020,Queensland,Construction,237.7
Feb-2021,Queensland,Construction,231.9
May-2021,Queensland,Construction,232.0
Aug-2021,Queensland,Construction,239.6
Nov-2021,Queensland,Construction,232.9
Feb-2022,Queensland,Construction,239.9
May-2022,Queensland,Construction,235.9
Aug-2022,Queensland,Construction,258.4
Nov-2022,Queensland,Construction,259.5
Feb-2023,Queensland,Construction,261.9
May-2023,Queensland,Construction,276.0
Aug-2023,Queensland,Construction,288.4
Nov-2023,Queensland,Construction,281.3
Feb-2024,Queensland,Construction,270.1
May-2024,Queensland,Construction,273.8
Aug-2024,Queensland,Construction,268.7
Nov-2024,Queensland,Construction,292.2
Feb-2025,Queensland,Construction,290.3
May-2025,Queensland,Construction,287.9
Aug-2025,Queensland,Construction,269.4
Nov-2025,Queensland,Construction,304.3
Feb-2026,Queensland,Construction,281.6
Nov-1984,Queensland,Accommodation and Food Services,54.2
Feb-1985,Queensland,Accommodation and Food Services,53.3
May-1985,Queensland,Accommodation and Food Services,60.4
Aug-1985,Queensland,Accommodation and Food Services,59.5
Nov-1985,Queensland,Accommodation and Food Services,63.5
Feb-1986,Queensland,Accommodation and Food Services,62.2
May-1986,Queensland,Accommodation and Food Services,63.7
Aug-1986,Queensland,Accommodation and Food Services,63.8
Nov-1986,Queensland,Accommodation and Food Services,67.2
Feb-1987,Queensland,Accommodation and Food Services,67.8
May-1987,Queensland,Accommodation and Food Services,70.3
Aug-1987,Queensland,Accommodation and Food Services,69.2
Nov-1987,Queensland,Accommodation and Food Services,66.4
Feb-1988,Queensland,Accommodation and Food Services,73.8
May-1988,Queensland,Accommodation and Food Services,79.6
Aug-1988,Queensland,Accommodation and Food Services,79.6
Nov-1988,Queensland,Accommodation and Food Services,79.1
Feb-1989,Queensland,Accommodation and Food Services,78.9
May-1989,Queensland,Accommodation and Food Services,87.2
Aug-1989,Queensland,Accommodation and Food Services,82.9
Nov-1989,Queensland,Accommodation and Food Services,91.1
Feb-1990,Queensland,Accommodation and Food Services,90.1
May-1990,Queensland,Accommodation and Food Services,86.0
Aug-1990,Queensland,Accommodation and Food Services,77.8
Nov-1990,Queensland,Accommodation and Food Services,88.4
Feb-1991,Queensland,Accommodation and Food Services,79.6
May-1991,Queensland,Accommodation and Food Services,83.2
Aug-1991,Queensland,Accommodation and Food Services,84.9
Nov-1991,Queensland,Accommodation and Food Services,94.0
Feb-1992,Queensland,Accommodation and Food Services,90.3
May-1992,Queensland,Accommodation and Food Services,89.0
Aug-1992,Queensland,Accommodation and Food Services,83.5
Nov-1992,Queensland,Accommodation and Food Services,93.4
Feb-1993,Queensland,Accommodation and Food Services,91.9
May-1993,Queensland,Accommodation and Food Services,93.9
Aug-1993,Queensland,Accommodation and Food Services,93.8
Nov-1993,Queensland,Accommodation and Food Services,92.6
Feb-1994,Queensland,Accommodation and Food Services,98.4
May-1994,Queensland,Accommodation and Food Services,99.1
Aug-1994,Queensland,Accommodation and Food Services,100.7
Nov-1994,Queensland,Accommodation and Food Services,103.3
Feb-1995,Queensland,Accommodation and Food Services,104.2
May-1995,Queensland,Accommodation and Food Services,104.4
Aug-1995,Queensland,Accommodation and Food Services,101.8
Nov-1995,Queensland,Accommodation and Food Services,109.8
Feb-1996,Queensland,Accommodation and Food Services,101.5
May-1996,Queensland,Accommodation and Food Services,102.0
Aug-1996,Queensland,Accommodation and Food Services,109.3
Nov-1996,Queensland,Accommodation and Food Services,114.6
Feb-1997,Queensland,Accommodation and Food Services,116.4
May-1997,Queensland,Accommodation and Food Services,113.5
Aug-1997,Queensland,Accommodation and Food Services,108.2
Nov-1997,Queensland,Accommodation and Food Services,126.7
Feb-1998,Queensland,Accommodation and Food Services,117.9
May-1998,Queensland,Accommodation and Food Services,119.8
Aug-1998,Queensland,Accommodation and Food Services,113.9
Nov-1998,Queensland,Accommodation and Food Services,116.3
Feb-1999,Queensland,Accommodation and Food Services,110.2
May-1999,Queensland,Accommodation and Food Services,126.5
Aug-1999,Queensland,Accommodation and Food Services,120.3
Nov-1999,Queensland,Accommodation and Food Services,127.5
Feb-2000,Queensland,Accommodation and Food Services,129.7
May-2000,Queensland,Accommodation and Food Services,128.2
Aug-2000,Queensland,Accommodation and Food Services,133.4
Nov-2000,Queensland,Accommodation and Food Services,130.1
Feb-2001,Queensland,Accommodation and Food Services,122.9
May-2001,Queensland,Accommodation and Food Services,132.2
Aug-2001,Queensland,Accommodation and Food Services,136.3
Nov-2001,Queensland,Accommodation and Food Services,143.3
Feb-2002,Queensland,Accommodation and Food Services,137.8
May-2002,Queensland,Accommodation and Food Services,141.6
Aug-2002,Queensland,Accommodation and Food Services,133.8
Nov-2002,Queensland,Accommodation and Food Services,129.2
Feb-2003,Queensland,Accommodation and Food Services,129.6
May-2003,Queensland,Accommodation and Food Services,130.7
Aug-2003,Queensland,Accommodation and Food Services,129.2
Nov-2003,Queensland,Accommodation and Food Services,141.9
Feb-2004,Queensland,Accommodation and Food Services,126.7
May-2004,Queensland,Accommodation and Food Services,126.6
Aug-2004,Queensland,Accommodation and Food Services,138.8
Nov-2004,Queensland,Accommodation and Food Services,140.7
Feb-2005,Queensland,Accommodation and Food Services,139.4
May-2005,Queensland,Accommodation and Food Services,151.6
Aug-2005,Queensland,Accommodation and Food Services,142.8
Nov-2005,Queensland,Accommodation and Food Services,141.8
Feb-2006,Queensland,Accommodation and Food Services,139.3
May-2006,Queensland,Accommodation and Food Services,139.6
Aug-2006,Queensland,Accommodation and Food Services,149.9
Nov-2006,Queensland,Accommodation and Food Services,148.0
Feb-2007,Queensland,Accommodation and Food Services,142.0
May-2007,Queensland,Accommodation and Food Services,143.1
Aug-2007,Queensland,Accommodation and Food Services,149.3
Nov-2007,Queensland,Accommodation and Food Services,152.8
Feb-2008,Queensland,Accommodation and Food Services,153.0
May-2008,Queensland,Accommodation and Food Services,148.5
Aug-2008,Queensland,Accommodation and Food Services,158.6
Nov-2008,Queensland,Accommodation and Food Services,159.4
Feb-2009,Queensland,Accommodation and Food Services,150.7
May-2009,Queensland,Accommodation and Food Services,158.5
Aug-2009,Queensland,Accommodation and Food Services,156.8
Nov-2009,Queensland,Accommodation and Food Services,158.8
Feb-2010,Queensland,Accommodation and Food Services,148.7
May-2010,Queensland,Accommodation and Food Services,166.2
Aug-2010,Queensland,Accommodation and Food Services,153.6
Nov-2010,Queensland,Accommodation and Food Services,170.3
Feb-2011,Queensland,Accommodation and Food Services,157.9
May-2011,Queensland,Accommodation and Food Services,171.1
Aug-2011,Queensland,Accommodation and Food Services,160.3
Nov-2011,Queensland,Accommodation and Food Services,154.7
Feb-2012,Queensland,Accommodation and Food Services,150.2
May-2012,Queensland,Accommodation and Food Services,157.2
Aug-2012,Queensland,Accommodation and Food Services,167.5
Nov-2012,Queensland,Accommodation and Food Services,163.0
Feb-2013,Queensland,Accommodation and Food Services,151.7
May-2013,Queensland,Accommodation and Food Services,169.2
Aug-2013,Queensland,Accommodation and Food Services,149.2
Nov-2013,Queensland,Accommodation and Food Services,141.2
Feb-2014,Queensland,Accommodation and Food Services,143.8
May-2014,Queensland,Accommodation and Food Services,160.8
Aug-2014,Queensland,Accommodation and Food Services,170.4
Nov-2014,Queensland,Accommodation and Food Services,180.1
Feb-2015,Queensland,Accommodation and Food Services,181.1
May-2015,Queensland,Accommodation and Food Services,176.5
Aug-2015,Queensland,Accommodation and Food Services,157.6
Nov-2015,Queensland,Accommodation and Food Services,168.4
Feb-2016,Queensland,Accommodation and Food Services,172.3
May-2016,Queensland,Accommodation and Food Services,167.9
Aug-2016,Queensland,Accommodation and Food Services,170.4
Nov-2016,Queensland,Accommodation and Food Services,179.8
Feb-2017,Queensland,Accommodation and Food Services,178.8
May-2017,Queensland,Accommodation and Food Services,178.8
Aug-2017,Queensland,Accommodation and Food Services,186.3
Nov-2017,Queensland,Accommodation and Food Services,180.7
Feb-2018,Queensland,Accommodation and Food Services,172.5
May-2018,Queensland,Accommodation and Food Services,174.2
Aug-2018,Queensland,Accommodation and Food Services,179.4
Nov-2018,Queensland,Accommodation and Food Services,192.5
Feb-2019,Queensland,Accommodation and Food Services,187.0
May-2019,Queensland,Accommodation and Food Services,194.2
Aug-2019,Queensland,Accommodation and Food Services,187.7
Nov-2019,Queensland,Accommodation and Food Services,215.0
Feb-2020,Queensland,Accommodation and Food Services,208.0
May-2020,Queensland,Accommodation and Food Services,146.9
Aug-2020,Queensland,Accommodation and Food Services,168.9
Nov-2020,Queensland,Accommodation and Food Services,175.6
Feb-2021,Queensland,Accommodation and Food Services,178.7
May-2021,Queensland,Accommodation and Food Services,206.4
Aug-2021,Queensland,Accommodation and Food Services,195.6
Nov-2021,Queensland,Accommodation and Food Services,209.8
Feb-2022,Queensland,Accommodation and Food Services,215.2
May-2022,Queensland,Accommodation and Food Services,199.0
Aug-2022,Queensland,Accommodation and Food Services,196.3
Nov-2022,Queensland,Accommodation and Food Services,203.5
Feb-2023,Queensland,Accommodation and Food Services,191.4
May-2023,Queensland,Accommodation and Food Services,207.0
Aug-2023,Queensland,Accommodation and Food Services,191.9
Nov-2023,Queensland,Accommodation and Food Services,192.5
Feb-2024,Queensland,Accommodation and Food Services,198.9
May-2024,Queensland,Accommodation and Food Services,220.4
Aug-2024,Queensland,Accommodation and Food Services,231.9
Nov-2024,Queensland,Accommodation and Food Services,215.9
Feb-2025,Queensland,Accommodation and Food Services,208.4
May-2025,Queensland,Accommodation and Food Services,212.2
Aug-2025,Queensland,Accommodation and Food Services,204.3
Nov-2025,Queensland,Accommodation and Food Services,228.6
Feb-2026,Queensland,Accommodation and Food Services,218.0
Nov-1984,Queensland,"Professional, Scientific and Technical Services",35.1
Feb-1985,Queensland,"Professional, Scientific and Technical Services",38.0
May-1985,Queensland,"Professional, Scientific and Technical Services",39.2
Aug-1985,Queensland,"Professional, Scientific and Technical Services",40.0
Nov-1985,Queensland,"Professional, Scientific and Technical Services",40.1
Feb-1986,Queensland,"Professional, Scientific and Technical Services",41.8
May-1986,Queensland,"Professional, Scientific and Technical Services",41.8
Aug-1986,Queensland,"Professional, Scientific and Technical Services",39.7
Nov-1986,Queensland,"Professional, Scientific and Technical Services",41.0
Feb-1987,Queensland,"Professional, Scientific and Technical Services",45.8
May-1987,Queensland,"Professional, Scientific and Technical Services",48.3
Aug-1987,Queensland,"Professional, Scientific and Technical Services",46.3
Nov-1987,Queensland,"Professional, Scientific and Technical Services",45.5
Feb-1988,Queensland,"Professional, Scientific and Technical Services",53.4
May-1988,Queensland,"Professional, Scientific and Technical Services",55.8
Aug-1988,Queensland,"Professional, Scientific and Technical Services",52.2
Nov-1988,Queensland,"Professional, Scientific and Technical Services",55.3
Feb-1989,Queensland,"Professional, Scientific and Technical Services",54.2
May-1989,Queensland,"Professional, Scientific and Technical Services",54.0
Aug-1989,Queensland,"Professional, Scientific and Technical Services",56.7
Nov-1989,Queensland,"Professional, Scientific and Technical Services",57.9
Feb-1990,Queensland,"Professional, Scientific and Technical Services",58.4
May-1990,Queensland,"Professional, Scientific and Technical Services",52.6
Aug-1990,Queensland,"Professional, Scientific and Technical Services",53.9
Nov-1990,Queensland,"Professional, Scientific and Technical Services",58.0
Feb-1991,Queensland,"Professional, Scientific and Technical Services",62.8
May-1991,Queensland,"Professional, Scientific and Technical Services",59.6
Aug-1991,Queensland,"Professional, Scientific and Technical Services",58.2
Nov-1991,Queensland,"Professional, Scientific and Technical Services",59.6
Feb-1992,Queensland,"Professional, Scientific and Technical Services",61.0
May-1992,Queensland,"Professional, Scientific and Technical Services",65.0
Aug-1992,Queensland,"Professional, Scientific and Technical Services",62.6
Nov-1992,Queensland,"Professional, Scientific and Technical Services",59.7
Feb-1993,Queensland,"Professional, Scientific and Technical Services",56.3
May-1993,Queensland,"Professional, Scientific and Technical Services",57.1
Aug-1993,Queensland,"Professional, Scientific and Technical Services",57.3
Nov-1993,Queensland,"Professional, Scientific and Technical Services",60.3
Feb-1994,Queensland,"Professional, Scientific and Technical Services",62.5
May-1994,Queensland,"Professional, Scientific and Technical Services",67.1
Aug-1994,Queensland,"Professional, Scientific and Technical Services",78.9
Nov-1994,Queensland,"Professional, Scientific and Technical Services",76.6
Feb-1995,Queensland,"Professional, Scientific and Technical Services",77.5
May-1995,Queensland,"Professional, Scientific and Technical Services",78.6
Aug-1995,Queensland,"Professional, Scientific and Technical Services",76.9
Nov-1995,Queensland,"Professional, Scientific and Technical Services",79.2
Feb-1996,Queensland,"Professional, Scientific and Technical Services",80.5
May-1996,Queensland,"Professional, Scientific and Technical Services",80.0
Aug-1996,Queensland,"Professional, Scientific and Technical Services",82.5
Nov-1996,Queensland,"Professional, Scientific and Technical Services",84.5
Feb-1997,Queensland,"Professional, Scientific and Technical Services",83.0
May-1997,Queensland,"Professional, Scientific and Technical Services",77.5
Aug-1997,Queensland,"Professional, Scientific and Technical Services",87.5
Nov-1997,Queensland,"Professional, Scientific and Technical Services",92.5
Feb-1998,Queensland,"Professional, Scientific and Technical Services",93.9
May-1998,Queensland,"Professional, Scientific and Technical Services",87.1
Aug-1998,Queensland,"Professional, Scientific and Technical Services",83.8
Nov-1998,Queensland,"Professional, Scientific and Technical Services",85.1
Feb-1999,Queensland,"Professional, Scientific and Technical Services",85.9
May-1999,Queensland,"Professional, Scientific and Technical Services",85.3
Aug-1999,Queensland,"Professional, Scientific and Technical Services",80.9
Nov-1999,Queensland,"Professional, Scientific and Technical Services",95.0
Feb-2000,Queensland,"Professional, Scientific and Technical Services",91.7
May-2000,Queensland,"Professional, Scientific and Technical Services",95.7
Aug-2000,Queensland,"Professional, Scientific and Technical Services",92.0
Nov-2000,Queensland,"Professional, Scientific and Technical Services",96.8
Feb-2001,Queensland,"Professional, Scientific and Technical Services",97.8
May-2001,Queensland,"Professional, Scientific and Technical Services",93.8
Aug-2001,Queensland,"Professional, Scientific and Technical Services",89.0
Nov-2001,Queensland,"Professional, Scientific and Technical Services",91.0
Feb-2002,Queensland,"Professional, Scientific and Technical Services",90.7
May-2002,Queensland,"Professional, Scientific and Technical Services",93.3
Aug-2002,Queensland,"Professional, Scientific and Technical Services",94.6
Nov-2002,Queensland,"Professional, Scientific and Technical Services",90.7
Feb-2003,Queensland,"Professional, Scientific and Technical Services",98.3
May-2003,Queensland,"Professional, Scientific and Technical Services",105.1
Aug-2003,Queensland,"Professional, Scientific and Technical Services",101.7
Nov-2003,Queensland,"Professional, Scientific and Technical Services",104.2
Feb-2004,Queensland,"Professional, Scientific and Technical Services",98.4
May-2004,Queensland,"Professional, Scientific and Technical Services",101.5
Aug-2004,Queensland,"Professional, Scientific and Technical Services",113.9
Nov-2004,Queensland,"Professional, Scientific and Technical Services",113.1
Feb-2005,Queensland,"Professional, Scientific and Technical Services",110.5
May-2005,Queensland,"Professional, Scientific and Technical Services",117.6
Aug-2005,Queensland,"Professional, Scientific and Technical Services",122.0
Nov-2005,Queensland,"Professional, Scientific and Technical Services",116.8
Feb-2006,Queensland,"Professional, Scientific and Technical Services",118.8
May-2006,Queensland,"Professional, Scientific and Technical Services",128.1
Aug-2006,Queensland,"Professional, Scientific and Technical Services",136.8
Nov-2006,Queensland,"Professional, Scientific and Technical Services",129.2
Feb-2007,Queensland,"Professional, Scientific and Technical Services",126.6
May-2007,Queensland,"Professional, Scientific and Technical Services",128.2
Aug-2007,Queensland,"Professional, Scientific and Technical Services",137.8
Nov-2007,Queensland,"Professional, Scientific and Technical Services",142.3
Feb-2008,Queensland,"Professional, Scientific and Technical Services",140.6
May-2008,Queensland,"Professional, Scientific and Technical Services",128.9
Aug-2008,Queensland,"Professional, Scientific and Technical Services",135.2
Nov-2008,Queensland,"Professional, Scientific and Technical Services",152.7
Feb-2009,Queensland,"Professional, Scientific and Technical Services",147.3
May-2009,Queensland,"Professional, Scientific and Technical Services",144.4
Aug-2009,Queensland,"Professional, Scientific and Technical Services",143.8
Nov-2009,Queensland,"Professional, Scientific and Technical Services",151.4
Feb-2010,Queensland,"Professional, Scientific and Technical Services",152.4
May-2010,Queensland,"Professional, Scientific and Technical Services",147.8
Aug-2010,Queensland,"Professional, Scientific and Technical Services",141.5
Nov-2010,Queensland,"Professional, Scientific and Technical Services",142.6
Feb-2011,Queensland,"Professional, Scientific and Technical Services",160.0
May-2011,Queensland,"Professional, Scientific and Technical Services",157.3
Aug-2011,Queensland,"Professional, Scientific and Technical Services",151.9
Nov-2011,Queensland,"Professional, Scientific and Technical Services",145.2
Feb-2012,Queensland,"Professional, Scientific and Technical Services",141.4
May-2012,Queensland,"Professional, Scientific and Technical Services",159.3
Aug-2012,Queensland,"Professional, Scientific and Technical Services",156.6
Nov-2012,Queensland,"Professional, Scientific and Technical Services",157.9
Feb-2013,Queensland,"Professional, Scientific and Technical Services",156.5
May-2013,Queensland,"Professional, Scientific and Technical Services",176.4
Aug-2013,Queensland,"Professional, Scientific and Technical Services",165.4
Nov-2013,Queensland,"Professional, Scientific and Technical Services",149.8
Feb-2014,Queensland,"Professional, Scientific and Technical Services",164.2
May-2014,Queensland,"Professional, Scientific and Technical Services",175.5
Aug-2014,Queensland,"Professional, Scientific and Technical Services",177.1
Nov-2014,Queensland,"Professional, Scientific and Technical Services",185.0
Feb-2015,Queensland,"Professional, Scientific and Technical Services",176.2
May-2015,Queensland,"Professional, Scientific and Technical Services",190.2
Aug-2015,Queensland,"Professional, Scientific and Technical Services",178.6
Nov-2015,Queensland,"Professional, Scientific and Technical Services",176.6
Feb-2016,Queensland,"Professional, Scientific and Technical Services",192.0
May-2016,Queensland,"Professional, Scientific and Technical Services",161.2
Aug-2016,Queensland,"Professional, Scientific and Technical Services",183.3
Nov-2016,Queensland,"Professional, Scientific and Technical Services",175.3
Feb-2017,Queensland,"Professional, Scientific and Technical Services",173.2
May-2017,Queensland,"Professional, Scientific and Technical Services",159.4
Aug-2017,Queensland,"Professional, Scientific and Technical Services",167.8
Nov-2017,Queensland,"Professional, Scientific and Technical Services",163.9
Feb-2018,Queensland,"Professional, Scientific and Technical Services",169.5
May-2018,Queensland,"Professional, Scientific and Technical Services",181.7
Aug-2018,Queensland,"Professional, Scientific and Technical Services",175.6
Nov-2018,Queensland,"Professional, Scientific and Technical Services",164.7
Feb-2019,Queensland,"Professional, Scientific and Technical Services",169.8
May-2019,Queensland,"Professional, Scientific and Technical Services",172.9
Aug-2019,Queensland,"Professional, Scientific and Technical Services",177.8
Nov-2019,Queensland,"Professional, Scientific and Technical Services",193.1
Feb-2020,Queensland,"Professional, Scientific and Technical Services",204.7
May-2020,Queensland,"Professional, Scientific and Technical Services",190.6
Aug-2020,Queensland,"Professional, Scientific and Technical Services",176.2
Nov-2020,Queensland,"Professional, Scientific and Technical Services",180.8
Feb-2021,Queensland,"Professional, Scientific and Technical Services",203.2
May-2021,Queensland,"Professional, Scientific and Technical Services",199.5
Aug-2021,Queensland,"Professional, Scientific and Technical Services",193.3
Nov-2021,Queensland,"Professional, Scientific and Technical Services",212.2
Feb-2022,Queensland,"Professional, Scientific and Technical Services",220.8
May-2022,Queensland,"Professional, Scientific and Technical Services",218.0
Aug-2022,Queensland,"Professional, Scientific and Technical Services",213.7
Nov-2022,Queensland,"Professional, Scientific and Technical Services",219.9
Feb-2023,Queensland,"Professional, Scientific and Technical Services",211.5
May-2023,Queensland,"Professional, Scientific and Technical Services",232.1
Aug-2023,Queensland,"Professional, Scientific and Technical Services",218.5
Nov-2023,Queensland,"Professional, Scientific and Technical Services",237.8
Feb-2024,Queensland,"Professional, Scientific and Technical Services",255.0
May-2024,Queensland,"Professional, Scientific and Technical Services",219.1
Aug-2024,Queensland,"Professional, Scientific and Technical Services",218.7
Nov-2024,Queensland,"Professional, Scientific and Technical Services",218.1
Feb-2025,Queensland,"Professional, Scientific and Technical Services",226.3
May-2025,Queensland,"Professional, Scientific and Technical Services",247.2
Aug-2025,Queensland,"Professional, Scientific and Technical Services",224.6
Nov-2025,Queensland,"Professional, Scientific and Technical Services",232.3
Feb-2026,Queensland,"Professional, Scientific and Technical Services",247.8
Nov-1984,Queensland,Education and Training,68.7
Feb-1985,Queensland,Education and Training,65.6
May-1985,Queensland,Education and Training,75.5
Aug-1985,Queensland,Education and Training,75.9
Nov-1985,Queensland,Education and Training,75.7
Feb-1986,Queensland,Education and Training,68.2
May-1986,Queensland,Education and Training,69.6
Aug-1986,Queensland,Education and Training,72.6
Nov-1986,Queensland,Education and Training,81.3
Feb-1987,Queensland,Education and Training,78.1
May-1987,Queensland,Education and Training,83.1
Aug-1987,Queensland,Education and Training,82.0
Nov-1987,Queensland,Education and Training,90.6
Feb-1988,Queensland,Education and Training,80.6
May-1988,Queensland,Education and Training,84.1
Aug-1988,Queensland,Education and Training,80.6
Nov-1988,Queensland,Education and Training,79.8
Feb-1989,Queensland,Education and Training,75.0
May-1989,Queensland,Education and Training,80.7
Aug-1989,Queensland,Education and Training,83.8
Nov-1989,Queensland,Education and Training,88.4
Feb-1990,Queensland,Education and Training,88.3
May-1990,Queensland,Education and Training,94.4
Aug-1990,Queensland,Education and Training,91.3
Nov-1990,Queensland,Education and Training,93.6
Feb-1991,Queensland,Education and Training,93.4
May-1991,Queensland,Education and Training,97.3
Aug-1991,Queensland,Education and Training,92.0
Nov-1991,Queensland,Education and Training,92.8
Feb-1992,Queensland,Education and Training,90.6
May-1992,Queensland,Education and Training,97.5
Aug-1992,Queensland,Education and Training,97.8
Nov-1992,Queensland,Education and Training,104.8
Feb-1993,Queensland,Education and Training,99.6
May-1993,Queensland,Education and Training,101.8
Aug-1993,Queensland,Education and Training,101.0
Nov-1993,Queensland,Education and Training,106.5
Feb-1994,Queensland,Education and Training,101.5
May-1994,Queensland,Education and Training,101.9
Aug-1994,Queensland,Education and Training,101.7
Nov-1994,Queensland,Education and Training,100.1
Feb-1995,Queensland,Education and Training,99.9
May-1995,Queensland,Education and Training,104.5
Aug-1995,Queensland,Education and Training,113.9
Nov-1995,Queensland,Education and Training,110.1
Feb-1996,Queensland,Education and Training,103.6
May-1996,Queensland,Education and Training,114.5
Aug-1996,Queensland,Education and Training,109.5
Nov-1996,Queensland,Education and Training,108.8
Feb-1997,Queensland,Education and Training,106.4
May-1997,Queensland,Education and Training,116.4
Aug-1997,Queensland,Education and Training,115.8
Nov-1997,Queensland,Education and Training,113.8
Feb-1998,Queensland,Education and Training,111.7
May-1998,Queensland,Education and Training,122.5
Aug-1998,Queensland,Education and Training,122.3
Nov-1998,Queensland,Education and Training,121.1
Feb-1999,Queensland,Education and Training,113.4
May-1999,Queensland,Education and Training,113.1
Aug-1999,Queensland,Education and Training,116.2
Nov-1999,Queensland,Education and Training,113.3
Feb-2000,Queensland,Education and Training,102.3
May-2000,Queensland,Education and Training,114.0
Aug-2000,Queensland,Education and Training,122.0
Nov-2000,Queensland,Education and Training,117.6
Feb-2001,Queensland,Education and Training,117.2
May-2001,Queensland,Education and Training,129.9
Aug-2001,Queensland,Education and Training,129.0
Nov-2001,Queensland,Education and Training,127.3
Feb-2002,Queensland,Education and Training,114.4
May-2002,Queensland,Education and Training,128.7
Aug-2002,Queensland,Education and Training,137.8
Nov-2002,Queensland,Education and Training,122.8
Feb-2003,Queensland,Education and Training,127.5
May-2003,Queensland,Education and Training,131.5
Aug-2003,Queensland,Education and Training,133.8
Nov-2003,Queensland,Education and Training,133.5
Feb-2004,Queensland,Education and Training,130.9
May-2004,Queensland,Education and Training,137.1
Aug-2004,Queensland,Education and Training,139.9
Nov-2004,Queensland,Education and Training,149.5
Feb-2005,Queensland,Education and Training,142.2
May-2005,Queensland,Education and Training,146.3
Aug-2005,Queensland,Education and Training,156.3
Nov-2005,Queensland,Education and Training,155.5
Feb-2006,Queensland,Education and Training,150.5
May-2006,Queensland,Education and Training,150.1
Aug-2006,Queensland,Education and Training,141.9
Nov-2006,Queensland,Education and Training,142.9
Feb-2007,Queensland,Education and Training,144.3
May-2007,Queensland,Education and Training,153.2
Aug-2007,Queensland,Education and Training,156.7
